title,content,type,aspect
2,Mua cái phiếu này mà không để ý nhập sai * thôi là ko biết truy hồi ở đâu,22,other
1,Người nhận báo không nhận được gì cả. Tiki kiểm tra giúp,22,other
1,:)) không hoàn trả do mình ấn lộn,22,other
5,ok nhé,22,other
5,"Sản phẩm rất tiện dụng, hữu ích tặng cho người thân bạn bè.",22,other
1,Giờ muốn tặng cho người khác làm sao,22,other
5,"Mua dễ, gửi mã nhanh",22,other
5,Quá ok khi áp mã.,22,other
1,Mã thẻ không hợp lệ khi thanh toán ?,22,other
5,Mã sử dụng đổi tiki xu mua hàng thoải mái,22,other
5,Dễ sử dụng lắm. Mình rất thích,22,other
5,Xài được,22,other
5,ok được hợ lú gh nhanh hmchua,22,other
5,tôi ko biết làm sao để tt quà,22,other
4,"Rất ok, khi mua voucher.",22,other
4,Ok đúng hình ảnh,24,other
5,Rất hài lòng. Date xa tháng 4 & 5/2022,9,other
5,"ống hút bằng giấy , hạn sử dụng dài",9,other
5,ok ạ,9,other
5,Hàng rất ok,9,other
5,Con mình thích uống sữa này,9,other
5,Ok sua ngon bo dương minh thiach,9,other
5,sữa hsd xa lần sau mình mua tiếp,9,other
5,Sản phẩm còn hạn sử dụng.,9,other
5,date dài sữa ngon nên mua,9,other
5,sản phẩm chất luong,9,other
5,"Rất ngon, u tăg chiều cao",9,other
5,Date 22/4/2022,9,other
5,Tôi hài lòng.,9,other
5,Hài lòng. Hài lòng và hài lòng.,9,other
5,chat luong tuyet voi,9,other
5,Sữa ngon bé mình rất thích,9,other
5,ok ok ok,9,other
5,"Hàng chuẩn, date xa",9,other
5,i like it!,9,other
5,Thấy bé thích uống,9,other
5,Hài lòng lắm,9,other
5,Ngon ạ,9,other
5,"Tôi hài lòng với sản phẩm này, lần sau sẽ tiếp tục mua",9,other
5,Sản phẩm này con rất thích uống,9,other
5,thùng sữa bị mốp ở góc,9,other
5,Hàng oke,9,other
5,sữa ngon,9,other
5,"Sữa ngon , hàng chuẩn",9,other
5,ok ok,9,other
5,rất ok mọi người ạ,9,other
5,Đúng hẹn,9,other
5,ưng lắm,9,other
5,Luôn ủng hộ shop!,9,other
5,Sp ok ạ,9,other
5,quá tuyêt vời,9,other
5,uống ngo,9,other
5,date hơi ngắn tháng 7.2022,9,other
5,ok ngon rử,9,other
5,Răt tuyệt,9,other
5,Gia qua tot,9,other
5,"Ngày sx hơi xa, nên hạn hơi gần.",9,other
5,Sp nguyên vẹn k móp méo bể vỡ,9,other
5,date 8-21,9,other
5,Dong goi san pham chac chan . Chua dung nen chua biet chat luong san pham nhu the nao,9,other
5,nhân hàng rất ưng han sử dụng dai han. đóng hàng rất cẩn thận,9,other
5,"Chính hãng, các con rất thích, thoi hạn lau dài nên yên tâm",9,other
5,Okokokokeokeokeokeokw San pham y hinh,9,other
5,rất chuẩn,9,other
5,Rất hài lòng về sản phẩm này,9,other
5,Date xa,9,other
5,hang chuan 5 sao han dung den thang 3 sang nam ung ho tiki ngay cang pt,9,other
5,gia tot,9,other
4,ok sane phẩm ok,9,other
3,Đã nhận dc hàng tuy hơi lâu xíu,9,other
4,hạn sử dụng còn dài,9,other
4,sản phẩm okl,9,other
1,Không thanh toán được đơn hàng nầy,9,other
1,Không thanh toán đơn hàng được .,9,other
3,"khong hai long. gia cao, it.",9,other
4,Ngon lành,9,other
1,sản phẩm date quá ngắn mất 3/4 thời gian hạn sử dụng,9,other
1,hạn sử dụng chỉ còn 1tháng,9,other
4,Hài lòng về sp. mỗi tội ngọt quá.,9,other
4,sao mình không nhận được hàng tặng lốc milo ăn sáng vậy shop?,9,other
4,Toi cảm thấy hài lòng với sp nay,9,other
5,Oki lắm nên mua,25,other
5,ok quá tiện,25,other
5,Hàng đúng mô tả,25,other
5,"Sạch, chính hãng, rất thích",25,other
4,Dung dịch tẩy sạch cặn canxi và tạp chất bám vào máy mà không cần cọ rửa bằng tay. Tuy nhiên với máy rửa bát nhỏ thì cần phải cho chạy thêm 1 lần rửa không có bát sau đó để hết mùi dung dịch. Nếu mà có chai nhỏ hơn thì sẽ phù hợp với đa số máy rửa bát ở VN hơn. Thu gọn,25,other
5,"Mùi dễ chịu, rửa sạch, không hại da tay Mình không chụp hình, mọi người thông cảm, mình đăng đỡ hình yến sào Khánh Hoà",25,other
5,"Rửa sạch, không mùi, ko hại da tay.",25,other
5,"Sản phẩm thơm, không mùi hoá học, không khô da tay ., dễ chịu",25,other
5,"Rửa sạch, an toàn",25,other
5,"Xài ổn, không khỏi da tay",25,other
5,tôi rất hài lòng với sản phẩm,25,other
5,Nước rửa tay thơm nhẹ và dễ chịu,25,other
5,Nước rửa chén ok lắm,25,other
5,Xài không khô tay và rửa rất sạch,25,other
5,Tất hài lòng,25,other
5,Rất hài lòng cảm ơn tiki,25,other
5,sản phẩm xài ok,25,other
5,An tâm,25,other
4,"Khá sạch, mùi dễ chịu",25,other
4,bọt ít k sạch dầu mỡ,25,other
4,Rửa sạch,25,other
