sentiment,reviews,type_product,aspect
5,"Máy mới, giao hàng nhanh, chu đáo và rất cẩn thận. Mua đồ điện tử mắc tiền mình đều ưu tiên Tiki. Hy vọng sẽ ổn và dùng được lâu",2,"ship, quality, price"
5,Giao nhanh. Máy xài tốt.,2,"ship, quality"
5,"Đung thông số, vừa ý, loa tốt, chon con học này nọ, đỡ nheo mắt. Mà dùng ít thui nha.",2,quality
4,Ổn áp trong tầm giá có điều chơi liên quân ko hiểu do cảm ứng hay do game thấy lâu lâu như ko cảm ứng được nhân vật toàn đứng im ko di chuyển đc,2,"quality, price"
5,Mình dùng đọc sách file PDF và ghi chú đọc sách rất phù hợp. Mình không chơi game và chủ yếu đọc sách offline.,2,quality
5,Máy mới nguyên hộp. Ủng hộ Tiki uy tín 5 sao,2,quality
5,"Ổn, có sạc nhanh, cảm ứng mượt. Với giá này thì quá ổn.",2,price
5,"Máy ổn trong tầm giá, nguyên seal, bao gói kỹ",2,price
5,"Hàng giao đúng chất lượng , giao nhanh, nguyên seal",2,"ship, quality"
4,"Rất tin tưởng tiki trading. Máy đẹp, hoàn thiện tốt nhưng sử dụng có vẻ không được mượt mà lắm.",2,quality
4,"Tốt trong tầm giá, màn ko đẹp lắm, tốc độ ko mượt lắm, đk cái đa nhiệm cũng ok",2,"quality, price"
5,Màn hình hơi xấu. Cấu hình tốt. Thiết kế đẹp. Gọn nhẹ. Nói chung hời so với tầm giá,2,"quality, price"
5,"Đẹp, giá hợp lý",2,"quality, price"
5,"Nhân viên CSKH thân thiện nhiệt tình, sản phẩm ổn áp trong tầm giá.",2,"price, cskh"
5,"Sảm phẩm đúng với hình ảnh, sử dụng tốt.",2,quality
5,Tuyệt vời Với giá và chất lượng như vậy. Rất hài lòng.,2,"quality, price"
5,"Máy mới, xài mượt, pin lâu giá cả hợp lý",2,"quality, price"
5,Ổn! Phù hợp giá tiền! Thank shop!,2,"price, cskh"
5,Chất lượng dùng ok,2,quality
5,"Khá ok, cho con xài tác vụ cơ bản đủ dùng",2,quality
5,"Giao hàng nhanh, chất lượng tốt",2,"ship, quality"
5,Máy rất tốt. Chạy mượt. Màn hình ổn trong tầm giá.,2,"quality, price"
5,"Máy đẹp , mượt , giá tốt",2,"quality, price"
5,Sản phẩm tốt trong tầm giá!,2,"quality, price"
5,Ổn so với tầm giá,2,price
5,Giao nhanh và bưu tá thân thiện,2,ship
5,"Tiki giao hàng nhanh, máy dùng ổn.",2,"ship, quality"
5,Máy mới ngon lành,2,quality
5,"Giao hàng nhanh, hàng tốt",2,"ship, quality"
4,"Mới nhận dc hàng, mơ lên chạy thử thấy ổn hết, cho 4 trc",2,quality
2,Màn hình xấu !,2,quality
2,Mờ lắm đắt so vs giá tiền,2,price
5,Dùng ok ạ,4,quality
2,"Tương tự như sản phẩm cổng usb C. Sản phẩm mới nhận mà đã dính bụi, có vết rỉ sét, nhìn không mới, cổng usb c bám bụi, trầy xước. Kết nối chưa rõ 2.0 hay 3.0",4,quality
4,"kết nối ổn định, bền thì chưa biết, sẽ tiếp tục ủng hộ shop",4,"quality, cskh"
5,"Đặt trên tiki giao hàng nhanh, shop tư vấn rất nhiệt tình, đóng gói đẹp cẩn thận. mở ra luôn. Loa nghe hay, ấm, mẫu mã đẹp nhìn khá chất chơi, âm thanh hay lắm , nói chung là loa ngon, giá rẻ. Mình ưng ý từ hình thức và chất lượng không có gì phải chê, điểm 10 cho chất lượng. mọi người nên mua để trải nghiệm. Cảm ơn shop nhiều ạ yêu yêu Thu gọn",4,"ship, quality, price, cskh"
5,"Rất hài lòng với sản phẩm chất như nước cất ae nên mua Sản phẩm chính hãng.Thie t ke đe p, ma u ma cha c cha n. Cầm nặng tay, âm thanh tương đối tốt trong tầm giá Tiền nào của nấy sp tốt sẽ ủng hộ shop lần sau. Chúc shop đông khách nhé Thu gọn",4,"quality, price, cskh"
5,"Quả Loa quá chất anh em ạ. Xịn xò từ hình thức đến chất lượng Hàng chính hãng lên yên tâm. Nhỏ xinh cầm tay cũng tiện mang đi theo cũng tiện lại dễ sử dụng, âm thanh nghe đã max phê",4,quality
5,"Sản phẩm đẹp. Âm thanh lớn, chất lượng phù hợp với giá cả. Kết nối Bluetooth tốt. Giao hàng nhanh chóng.",4,"ship, quality, price"
5,"Hàng giống như hình, đóng gói chắc chắn, đẹp. Loa đẹp, âm thanh nghe êm tai. Cầm nặng tay. Tiếng bass nghe rõ. Kết nối Bluetooth rất mượt, lâu rui mới tìm được quả loa ưng ý thế. cho shop 5 sao nhé",4,"ship, quality, cskh"
5,"Xinh xỉu. Màu sắc loa này phải nói là siêu cute, loa nặng tay, decor rất xinh. Loa khá to và rõ ràng nghe hay. Xứng đáng với giá tiền. Nên mua nha mn",4,"quality, price"
4,"Vận chuyển nhanh , loa đẹp , bật lên hiện ngay trên điện thoại ngay , rất nhanh . Nhưng , Mình không thích cái nó không có Type C nó là chấu sạc của ngày xưa ý , không đc cái đó thôi , nhưng mà giá rẻ.",4,"ship, quality, price"
2,"Mô tả sản phẩm là có khe USB nhưng lại không có,trong khi mình cần loa có thể cắm USB cho người già nghe.Kiểu này chắc bỏ xó mất.Thât tiếc!Cho 5 sao hi vọng về sau shop nên uy tín chút.",4,"quality, cskh"
4,"Sản phẩm nghe ổn. Âm bass nghe ko chắc tai. Cầm rất chắc tay, nhìn ở ngoài đẹp hơn trong hình nhiều.",4,quality
5,"Chất như nước cất luôn , cầm quả loa chắc nịch tay, loa đẹp góc cạnh, nghe phê rất chim ưng luôn",4,quality
4,"Pin thì trâu thôi zồi! Nghe nhạc thì sẽ hơi nhỏ nhưng được cái ấm áp. Tiếng rõ và hay. Cầm chắc tay, mẫu mã đẹp nhưng chỉ có cổng TF. K có cổng USB 2.0.",4,quality
5,"Mới dùng nghe to, êm tai. Còn độ bền thì chưa biết. Nhìn thấy chắc chắn, gọn, đẹp, dễ bỏ túi xách. Giao hàng đúng hẹn lịch sự, đóng gói cẩn thận. Với giá cả ship tận nhà luôn là 402K hay 406k gì đó quên mất. Nói chung là OK. Thu gọn",4,"ship, quality, price"
5,"Mùa dịch mà Shop ship siêu nhanh luôn ạ. Loa nghe rất hay, bass tốt. Chất lượng sản phẩm tuyệt vời. Rất phù hợp với giá tiền. Mình rất hài lòng",4,"ship, quality, price, cskh"
5,"Đã nhận được hàng và thử sạc pin đầy rồi nghe, âm thanh khá ổn trong tầm giá, bật Bluetooth kết nối với V.6 nha mọi người",4,price
4,"Shop giao đúng hàng,đóng gói cẩn thận.Loa hay nhưng mà mic ko hút nhiều,hát 1 bài đã đứt hơi.Với tầm giá này thì hài lòng",4,"ship, quality, price, cskh"
5,"Loa rất xinh, màu cưng xỉu luôn. Với giá tiền này thì chất lượng như vậy là quá tốt, 10 điểm.",4,"quality, price"
5,"Không chê e này được ở điểm j, bass ấm, trong, nghe phòng to vẫn nghe rất tốt vì âm to, tốc độ kết nối nhanh, thấy có thể dùng USB hoặc bluetooth, Nói chung là quá hài lòng về sản phẩm. DUYÊT Thu gọn",4,quality
5,"Hàng giao nhanh, đẹp, dùng tốt",4,"ship, quality"
5,"Đã thử, âm thanh khá tốt",4,quality
4,Âm thanh nghe trong phòng kín được . Âm lượng ngoài trời bé. Thiếu bass. Dùng OK miễn chê,4,quality
5,"Chất lượng âm thanh OK. Mở lớn không bị dề, kết nối nhanh. Bền không thì chưa biết, vì mới sài 2 ngày. Cám ơn Shop bán hàng chất lượng.",4,"quality, cskh"
5,"Hàng đẹp cầm nặng tay âm thanh nghe hay, phù hợp với giá tiền. Rất hài lòng",4,"quality, price"
5,"Loa nghe êm tai lắm shop nha, không bị rè, kết nối nhanh, shop giao xa được cái gói kĩ lắm nè. Cho shop 5 sao luôn nhé!",4,"ship, cskh"
5,Sài oki lắm luôn. Tiền nào thì của nấy. Shop giao hàng nhanh. Nói chung rất ổn áp,4,"ship, price, cskh"
5,"Shop giao hàng nhanh, bạn tư vấn nhiệt tình sản phẩm đóng gói đẹp chất lượng tốt. Sẽ mua lại",4,"ship, quality, cskh"
5,"Loa chất bass dày, kết nối tốt, âm thanh vang, phòng 30m2 nghe cực rõ và chất, quá tốt trong tầm giá D",4,"quality, price"
5,"Đáng tiền nên mua, sp chất lượng",4,"quality, price"
5,Hàng đẹp cầm rất chắc tay. Trên cả sự mong đợi,4,quality
5,"Loa rẻ mà chất lượng lắm luôn , loa nghe to , chất lượng ok , giao hàng nhanh. Sẽ giới thiệu thêm người mua ủng hộ Shop",4,"ship, quality, price, cskh"
5,"Giao hàng nhanh, đóng gói cẩn thận. Loa nghe hay, sẽ ủng hộ Tiki và Shop vào những lần mua sắm sau.",4,"ship, quality, cskh"
5,"Loa nhỏ gọn đẹp,âm thanh nghe rõ,lớn",4,quality
5,loa nhỏ gọn chắc chắn âm tốt,4,quality
5,"Giao hàng nhanh Sản phẩm giống mô tả Hoạt động tốt Mẫu mã đẹp sang trọng, đáng tiền Nên mua.",4,"ship, quality, price"
5,Kết nối tốt. Nghe hay. Nên mua nhé mn,4,quality
5,"Âm thanh to rõ , pin lâu , đáng đồng tiền bát gạo !",4,price
5,"Âm thanh nghe rõ, giá rẻ mà chất lượng cao",4,"quality, price"
5,"Nghe êm ko bị rè, giá rẻ mà chất lượng ko hè rẻ, máy nguyên si, ko bị trầy xước. Dễ kết nối bluetooth",4,"quality, price"
5,"Chất lượng âm thanh nghe chắc tiếng, kết nối nhanh, cầm chắc tay. Hài lòng với sản phẩm này!",4,quality
5,Chất lượng âm thanh rõ chuẩn. Tặng shop 10 điểm,4,"quality, cskh"
5,"Đã nhận được hàng, âm thanh nghe tốt, mở max để loa thì không bị rè",4,quality
5,"Kêt nối Bluetooth rất nhanh, nghe êm, ko bị ồn ào Shop giao cực kì nhanh",4,"ship, cskh"
3,"Loa nghe cũng ổn, nhưng ko hiểu sao ko kết nối Bluetooth được với máy mình.",4,quality
4,"Giá mềm, âm thanh tương đối ổn trong tầm giá chí ít thì cũng ok hơn nghe nhạc bằng loa laptop",4,"quality, price"
5,"Loa nghe to, rõ ràg, đóng gói chắc chắn, Giao diện cũng xinh xẻo Nhiều cổng nhiều sự lựa chọn, hàng chất lượng tốt",4,"ship, quality"
5,"Loa nghe trong, tốt, volum to nghe vẫn trong ko bị rè như những loại loa rẻ tiền Cực kì hài lòng về sản phẩm shop nhé",4,"quality, price, cskh"
5,"Loa đẹp, cầm khá là chắc chắn, nghe to vẫn rất ngon ko bì rè như loại khác Nói chung là hàng chất lượng",4,quality
5,Ok đã nhận được hàng ban đầu nghe qua Bluetooh khá ok chưa các chức năng khác mong là cũng ok như vậy.,4,quality
5,"Kết nối rất dễ, loa nghe rất êm nhé, hàng giao nhanh",4,ship
3,"Ưu điểm Giá rẻ, kiểu dáng rất đẹp, cầm chắc tay. Âm thanh nghe ổn. Khuyết điểm Kết nối Bluetooth với laptop không ổn định âm thanh bị giật . Mới sạc pin mấy tiếng xong mà khi bật nhạc đèn xanh cứ chớp chớp kiểu hết pin hoặc kiểu kết nối chập chờn dù để loa rất gần laptop như clip mình có quay và up kèm . Khi tắt player trên laptop thì kết nối cũng bị ngắt và khi play bài mới thì phải kết nối Bluetooth lại. Kết nối qua cổng 3.5mm thì âm thanh ổn định, tuy nhiên khi bài hát play hoặc stop đều nghe tiếng bụp như clip mình up kèm . Không biết có phải do máy mình bị lỗi không? Hay mọi người cũng bị vậy nhỉ? Thu gọn",4,"quality, price"
5,"Lo xin đẹp, cầm chắc tay, to rõ ràng. Nên mua nha mọi người.",4,quality
5,"Kết nối Bluetooth nhanh, giao hàng nhanh, đóng gói cẩn thận",4,ship
5,"Loa chất lượng lắm các bạn ạ. Nghe bass hay, to. Màu đẹp. Shop nhiệt tình hướng dẫn.",4,"quality, cskh"
5,Loa nghe rất ổn nha. Hàng giao nhanb,4,ship
4,"Mài đẹp, nút bấm thì cảm giác hơi hàng mã, loa nghe được",4,"quality, price"
5,"Xịn xò , shop đóng gói cẩn thận, loa âm thanh rất tốt. Mọi người nên ủng hộ shop á",4,"ship, quality, cskh"
5,sp tốt lắm tưởng k ok mà ok k tưởng giao hàng nhanh đóng gói cẩn thận,4,"ship, quality"
4,Hàng chấp nhận được với giá tiền! Bass mỏng! Tiếng không quá lớn!,4,price
5,"Rất tốt chất lượng, nghe rất êm tai giá cả hợp lý",4,"quality, price"
5,"Quá tốt luôn ạ , Loa nghe to , âm ấm, đẹp lắm nha, giao hàng siêu nhanh",4,"ship, quality"
5,"loa đẹp, âm thanh ok, chất lượng như quảng cáo. hy vọng sẽ xài bền",4,quality
5,"Loa đẹp, nghe mượt, chắc chắn, rất thích",4,quality
5,nge rất hay,4,quality
5,Sản phẩm rất tốt tuyệt vời,4,quality
5,Chất lượng âm thanh tốt,4,quality
5,Mầu đẹp như hình.nghe nhạc hay.,4,quality
5,Đài nghe oki như hình giao hàng nhanh,4,"ship, quality"
5,"Loa nhỏ gọn, chất lượng tốt",4,quality
5,"Sản phẩn tốt, chất lượng",4,quality
5,Âm thanh hay và âm lượng lớn.,4,quality
5,"Đẹp, nghe tốt!",4,quality
5,Màu rất đẹp,4,quality
5,"Loa đẹp, hàng chất lượng",4,quality
5,Sp tốt,4,quality
5,"đẹp, loa nghe ấm",4,quality
5,"Hàng giao rất nhanh, mới mua hôm qua nay đã giao, chất lượng âm thanh ổn, to nghe rất sướng. Kết nối đt mạnh, nhưng mà kết nối với máy tính dù kể sát bên vẫn chập chờn. nhìn loa khá chắc chắn. ảnh minh họa thôi Thu gọn",4,"ship, quality"
4,"Loa nghe hay bass cũng ok, kiểu dáng đẹp sx chi tiết hoàn thiện tốt, có cái nhẫn hiệu bị dán ngược,đài FM kg dùng được",4,quality
2,"không hài lòng. thực tế khi nhận và thử loa không như quảng cáo sản phẩm. loa phát bass, stress quá dở, trong tầm giá 400k mà loa phát không hay bằng những loa hiệu khác. rất thất vọng về sản phẩm. đặt màu xanh dương mà giao xanh lá. chán sản phẩm này ghê Thu gọn",4,"ship, quality, price"
3,"Hiệu loa có bị dán ngược kg, màu này kg đẹp bằng màu đỏ cam",4,quality
4,"Loa nhỏ gọn, âm thanh tốt, rõ, to trong tầm giá. Nhưng nút tăng âm lượng trên loa bị lệch, 2 nút giảm âm lượng và play thì bấm ở giữa vẫn được, nút tăng âm lượng phải ấn lệch ở phía bên phải thì mới được, đôi khi phải dùng lực 1 chút thì bấm mới ăn. Có lẽ do lỗi nhà sản xuất. Thu gọn",4,"quality, price"
4,"Loa đẹp, thiết kế đẹp, đóng gói kỹ và cẩn thận, giao hàng nhanh và đúng địa điểm nhưng khi kết nối bluetooth để nghe nhạc thì âm chưa được to, nói chung là âm thanh chưa được như mong đợi",4,"ship, quality"
2,"Loa 1 cái không kết nối được bluetooth, không sài được 1 cái ai bật nút on sẵn nên hết rao pin, phai sạc lên quá trời, may con dung dc. Mình muốn trả lại cái hư",4,quality
1,"Loa tiếng bé tí như máy tính, âm thanh không hay, không có bass, toàn tress. Quá tệ. Có 5 đánh giá tiêu cực mà tôi ko đọc trước khi mua. Các bạn mua sau lưu ý nhé",4,"quality, price"
4,"Mẫu mã đẹp, đúng chuẩn mẫu quảng cáo. Tuy nhiên, âm thanh vài chỗ bị nuốt âm, không rõ. Khi học Listening tiếng Anh bị mất từ, k nghe được. Loa này nghe nhạc nhẹ nhàng thì ok hơn.",4,quality
2,Loa bluetooth nhưng kết nối với cả máy tính và điện thoại đều rất khó Kết nối được máy tính thì âm thanh hay bị giựt lag như kiểu do đường truyền tín hiệu kém v,4,quality
4,chất lượng loa thì rất ok so với tầm giá nhưng khi giao hàng thì hộp ngoài nát quá bị mất thiện cảm từ cái nhìn đầu khi nhận hàng.,4,"ship, quality, price"
2,"Nghe chám lắm, như đấm vào tài vậy! không đúng tầm giá gần 400K ít đâu. khuyên các bạn nếu mua thì thêm mấy trăm nữa mua hãng nào nổi tiếng uy tín vào đỡ tiếc. Thôi mua rồi coi như cuối năm xui xẻo!",4,"quality, price"
5,"Loa đẹp, âm thanh nghe ổn, độ bền rồi quay lại sau.",4,quality
2,"Loa gì mà mua về mới 3 tháng giờ rè mẹ rồi, dù đã bật loa với 30 định mức âm thanh. Bass thì tù túng. Cho 1,5 sao nhé!",4,quality
2,Loa mk nhận ko có cổng usb như mô tả,4,quality
2,"nghe được một thời gian thì không còn mượt nữa, hay bị lắc",4,"quality, price"
4,"Sản phẩm tốt. Có điều nút âm lượng phải bấm hai bên nút mới được, bấm chính giữa không được. Nhưng k sao đâu mn ạ. Cái này nghe đc FM nữa nha.",4,quality
2,"Tiếng quá bé, phí tiền. Cũng chịu mấy người đánh giá 5 sao",4,"quality, price"
4,ổn. k suất sắc như nhiều bình luận ở trên ca ngợi.,4,quality
2,"Kết.nối bluetooth với laptop bị giật, tiki có đổi lại hàng.đươc.ko?",4,quality
2,Dùng 1 thời gian bị Lỗi bluetoth,4,"quality, price"
2,Nghe tệ hơn nhiều so với hãng cùng tầm giá khác như Tronsmart hay Robot,4,"quality, price"
5,"Hàng rất tốt,ổn,đúng quảng cáo.giao hàng nhanh",4,"ship, quality"
1,Sản phẩm sử dụng chưa đầy 24h đã không lên được nguồn,4,quality
2,"Xấu, âm thanh kém. Ko đẹp như hình ảnh đã chụp.",4,quality
1,Tệ uổng tiền phải mua cái mới,4,"quality, price"
4,"Chất lượng âm thanh ổn, chưa biết chất lượng ra sao",4,quality
5,loa nghe hay dạ mang,4,quality
2,"âm thanh nhỏ, không có bass. làm thủ tục cho tôi trả lại hàng",4,quality
2,"loa bị dè,chất lượng âm thanh kém . mong tiki sớm giải quyết",4,quality
2,loa quá kém kết lối vẫn nhận k gia âm thanh,4,quality
2,Âm thanh quá bé. Cảm thấy phí tiền,4,price
5,"Mới dùng cảm nhận OK, Hình thức Đẹp.",4,quality
5,"pin xài lâu, nghe ổn trong tầm giá",4,price
2,Loa nghe bass kém chất lượng,4,quality
2,Đánh giá không tính điểm Ship kiểu này thì ko muốn mua lại,4,"ship, quality, price"
5,"Dễ tự lắp, dễ sử dụng, đóng gói tốt.",5,"ship, quality"
2,Hàng giao không thấy hạn sử dụng nhưng năm sản xuất tận 2021. Không thể chấp nhận được,5,"ship, quality"
2,"Sản phẩm mới giao đã trả tiền, không đúng với cái tôi cần.",5,"ship, quality, price"
4,"Bên trái là mới mua của shop, bên phải mua ở hồi đầu năm, mua thêm 1 con để khỏi cầm đi cầm về. Mà đều là M220 silent mà cùng kích thước còn bố cục mặt sau lại thấy khác nhau 2 con cùng model khác năm sx thì đổi logo chứ nhà SX nào rảnh lại đi đổi lại thiết kế chứ? , coi tem thì thấy các thông số cũng khác nhau luôn thể hiện ít thông tin hơn . Mới dùng thì tạm thời cũng chưa có vấn đề gì, còn vài bữa thì tất nhiên ko thể đổi trả được nữa cho nên là cũng OK Thu gọn",4,"quality, price, cskh"
5,"Shop Giao hàng quá nhanh mới đặt 8 9h tối mà sáng mai gần 10h sáng hàng đã về tới nhà, hàng y hình hi vọng sẽ bền như những số khác của Logitech. Trong hộp có tờ hướng dẫn và thông tin nhưng tiếc là bán hàng ở Việt Nam mà k có tiếng việt. Anh Hàn Trung Indonesia này nọ mà không có tiếng việt Thu gọn",4,"ship, quality, cskh"
5,"Hàng official nên đóng gói rất cẩn thận,giao đúng hẹn, đúng màu. Bấm thử chuột ko gây tiếng ồn, chưa dùng nên ko biết có nhạy ko.",4,"ship, quality"
5,Không hổ danh là silent nha mọi người. Tới cái bánh xe lăn nó cũng êm ru luôn. Nhỏ gọn vừa tay. Xứng đáng mua,4,quality
5,"Chuột di êm và bấm không có tiếng ồn, tặng kèm pin. Đóng gói cẩn thận. Hàng còn nguyên và kết nối rất ok nha",4,ship
5,"Chuột dùng tốt, mượn. Không có tiếng kêu.",4,quality
4,"Chuột dùng ok, rất nhạy, im lặng, ko ồn khi click, nhưng hình như đèn báo hiệu bị hư, bật ON dùng chạy bình thường nhưng đèn ko sáng",4,quality
4,"Sử dụng pin bền. Màu đẹp, giao nhanh, đã mua thêm lần 2. Bất tiện là hóa đơn điện tử chưa thấy gửi mà không biết cách liên hệ với bên bán để hỏi",4,"ship, quality"
5,"Chuột nhạy, im ru không có tiếng động. Giao hàng đúng hẹn, đóng gói cẩn thận và dán nhãn hàng dễ vỡ. Rất ưng khâu vận chuyển của Tiki Trading",4,"ship, quality"
3,"Mình pass lại em này 200k, Quận 1, TP.HCM. CAM KẾT CHƯA SỬ DỤNG. Mình đặt nhầm chuột bluetooth thành chuột Usb Sđt có zalo Cám ơn ạ !",4,quality
5,"Chuột đẹp, bấm êm, bớt ồn thôi chứ im hẳn thì không có. Nhưng bấm ban đêm vẫn rất oke. Giao hàng nhanh, gói hàng kỹ",4,"ship, quality"
5,"di chuột mượt , đúng màu, màu đẹp",4,quality
5,"Chuột ok, nhấn ko ồn, đóng gói chắc chắn. Giá cả cũng hợp lý, nên mua",4,"ship, quality, price"
5,"Sản phẩm rất tốt di chuyển mượt mà, nhạy bánh xe điều khiển trượt êm. Tiki đóng gói cẩn thận và giao hàng cực nhanh 01 giờ từ khi đặt hàng là đã nhận hàng . Ủng hộ sản phẩm và dịch vụ Tikinow.",4,"ship, quality, cskh"
5,"Sản phẩm nhập khẩu chính hãng, chuột nhẹ êm, màu hồng phù hợp với nữ. Đóng gói cẩn thận giao hàng nhanh.",4,ship
5,"Chuột ổn, tiếng click nhỏ, chất lượng tốt. Sẽ ủng hộ shop lâu dài. Giá 239k hơi cao xíu nhưng hài lòng với mục đích mua sắm.",4,"quality, price, cskh"
4,"Chuột xinh. xài êm. Nhưng cái đầu angten usb ko biết gọi nó là cái gì màu đen, hơi lạc quẻ. Hơi buồn tí, nhưng nói chung mới xài thì ổn nhé.",4,quality
5,"Chuột màu đẹp, lướt êm, nút bấm nhẹ, phát ra tiếng động nhỏ, nói chung là khá ổn áp rồi, giao hàng nhanh, hoá đơn gtgt đầy đủ",4,"ship, quality"
5,"Chuột dùng êm, nhạy, không tiếng ồn ko ảnh hưởng đến mn xung quanh. Rất hài lòng",4,quality
5,"Chuột chính hãng, nhỏ xinh mà hồng xinh xắn. Nói chung phù hợp với giá thành",4,price
5,"Chuột mới, màu đẹp, chất lượng tốt. Bấm cũng có tiếng tích tích, giảm âm được tầm 50 so với chuột thường.",4,quality
5,"Chuột đẹp, nhấn êm, di chuyển mượt. Có điều nhấn nút ON không thấy đèn sáng. Giao hàng nhanh.",4,"ship, quality"
5,Giao cực nhanh. Hàng Original chuẩn. Hài lòng. Hơi buồn nhẹ là màu hơi hồng tím chứ ko pải hồng sáng. 5sao cho shop.,4,"ship, cskh"
4,Chuột êm tay nhưng thi thoảng bị đơ không bietdo chuột hay do miếng lót,4,quality
5,"Chuột nhẹ êm, mình làm việc vp nên cần yên tĩnh. Có sẵn cục pin luôn. Tiki đóng gói kỹ, giao hàng nhanh 3",4,ship
5,Dùng tốt,4,quality
5,"Chuột mượt , cầm chắc tay ko gây ồn. Đẹp ,ưng",4,quality
5,"giao nhanh, ưng ý",4,ship
5,"Hàng đẹp nha, về chất lượng thì để sử dụng thời gian mới biết",4,"quality, price"
5,"chuột bấm rất êm, nhẹ và vừa tay mà màu cũng khá là xinh nữa. rất đáng để mua nhé",4,quality
5,"Chuột xinh, có sẵn pin, tiếng nhỏ, bạn nữ cầm vừa tay, hi vọng dùng bền, 2 chuột Logitech trước đây mình mua siêu bền siêu tiết kiệm pin luôn. Shipper nhiệt tình lắm.",4,"ship, quality, cskh"
5,"Hộp nguyên seal, đóng gói kĩ càng, màu sắc đẹp. Thử di khá nhạy và mượt. Ok",4,"ship, quality"
5,"Hàng ok,đóng gói rất kĩ,chuột rất nhạy",4,ship
5,"Di chuột mượt, bấm ko nghe tiếng. Rất ok trong tầm giá. Hàng của Logitech thì khỏi bàn rồi",4,price
4,"Chuột êm dùng thích, tem mác đầy đủ, tuy nhiên chưa thấy phiếu bảo hành đâu cả.",4,"quality, cskh"
5,"Đẹp, có cho pin sẵn trong máy",4,quality
5,5 sao cho anh shipper sdt,4,ship
5,"Nhẹ, đẹp, gọn",4,quality
5,"Chuột dùng ổn, gọn nhẹ dễ cầm tay",4,quality
5,"Kiểu dáng đẹp, dễ thương quá",4,quality
5,"Hàng chuẩn, chất lượng.",4,quality
5,Hàng chất lượng lắm ạ,4,quality
5,"Giao hàng nhanh. Chuột êm, mượt.",4,ship
5,"Chuột chất lượng, nhanh, nhạy, không ồn, màu đẹp.",4,quality
5,Phím êm. Đẹp. Nhạy,4,"quality, price"
5,"hàng nguyên đai, nguyên kiện. đóng hộp sạch sẽ. giao nhanh",4,ship
5,"Xinh xẻo, đẹp đẽ, êm! Mê nha!!",4,quality
5,Giao hàng nhanh. Màu sắc cute xinh xắn. Bấm êm tay,4,ship
4,"Đẹp, bấm ổn, nma màu trắng hơi nhanh bẩn còn lại k phàn nàn gì.",4,quality
5,"Chuột êm, màu sắc đẹp",4,quality
5,"Mượt mà, k tiếng động, dùng rất ưng",4,quality
3,"Chuột xinh không ồn, nhưng mà mình mua nhầm loại rồi nên phải mua lại cái khác huhu",4,quality
5,"Màu hồng xinh xỉu, dùng rất êm",4,quality
4,"Chuột rất êm, nhẹ, màu trắng tuy dễ dơ nhưng nhìn rất đẹp",4,quality
5,Sản phẩm tốt!,4,quality
5,Dễ thương,4,quality
5,"Tốt, nhạy, giá cả phù hợp. Màu sắc, mẫu mã đẹp có thể làm quà tặng.",4,"quality, price"
5,Rất tốt.,4,quality
5,"Cũng êm, giao hàng nhanh",4,"ship, quality"
5,"Chuôtf nhỏ xinh cầm đầm tay và êm ru như một hơi thở, hàng chuẩn xịn có khác",4,quality
5,"Sản phẩm tốt, đúng màu đã đặt. Giao hàng đúng hạn",4,"ship, quality"
5,"Chuột mượt, bền, đẹp",4,quality
5,"Chuột êm mượt, nhạy rất rốt. Mua lần 2 rồi. Giao hàng nhanh",4,ship
5,"Giao nhanh, đẹp, màu hồng đất dễ thương. Hỏi bảo hành thế nào?",4,"ship, quality, cskh"
4,Chuột xài OK không biết có bền không thôi.,4,quality
2,"Silent Touch 10 điểm Tuy nhiên, mua chuột hôm thứ 6, dùng được 1 ngày nguyên ngày thứ 2. Đến chiều thứ 2, chuột đã chết. Vẫn hiện connected nhưng di chuyển chuột trên bàn thì màn hình không hiện lên chuột trên màn hình. Mặc dù Pin hiện 90 . Cũng đã khởi động máy, thay pin đủ kiểu nhưng vẫn không hoạt động Thu gọn",4,quality
5,"Đúng màu, màu đẹp, chuốt đem, lăn mượt, silent",4,quality
5,"Chuột màu hồng rất đẹp và nhẹ nhàng, chất lượng tốt.",4,quality
5,Quá tốt,4,quality
5,"Giao nhanh, đóng gói ok Hàng chinh hang da xai ok nhe",4,"ship, quality"
5,"Hàng giao nhanh, chuột xinh, phù hợp với con gái.",4,ship
5,"sản phẩm tốt, đúng như mô tả",4,quality
5,"Sản phẩm rất êm tay, nhỏ nhắn xinh xắn đáng tiền",4,price
5,"Chuột giống mô tả, bấm êm lắm, đẹp",4,quality
5,"Hàng đẹp,sử dụng mượt,chính hãng",4,quality
5,"Cute, mượt. Đẹp",4,quality
5,"Sp chất lượng, rất đáng mua",4,quality
5,"Đẹp, bền, dễ dùng",4,quality
5,SP tốt,4,quality
5,Chất lượng rất tốt.,4,quality
5,"Tốt, êm",4,quality
1,"Sản phẩm là hàng giả, Sài vài tháng đã hư, chuột bị lát khi di chuyển",4,quality
